Periodo;Semana;Código;Ubicación;Genética;Estado;Dia Proceso;Fecha Evento;Partos;Entrada;Grupo
202511;48;C9319;ML;1050;S;69;23/09/2025;0;13/09/2025;39
202511;48;C9322;ML;1050;S;63;29/09/2025;0;11/09/2025;40
202511;48;C9326;ML;1050;S;55;07/10/2025;0;17/09/2025;41
202511;48;C9327;ML;1050;S;61;01/10/2025;0;17/09/2025;40
202511;48;C9328;ML;1050;S;64;28/09/2025;0;17/09/2025;40
202511;48;C9329;ML;1050;S;67;25/09/2025;0;20/09/2025;39
202511;48;C9330;ML;1050;S;37;25/10/2025;0;01/10/2025;43
202511;48;C9332;ML;1050;S;33;29/10/2025;0;12/10/2025;44
202511;48;C9333;ML;1050;S;48;14/10/2025;0;23/09/2025;42
202511;48;C9334;ML;1050;S;65;27/09/2025;0;18/09/2025;39
202511;48;C9335;ML;1050;S;58;04/10/2025;0;17/09/2025;40
202511;48;C9336;ML;1050;S;56;06/10/2025;0;17/09/2025;41
202511;48;C9338;ML;1050;S;74;18/09/2025;0;10/09/2025;38
202511;48;C9339;ML;1050;S;59;03/10/2025;0;17/09/2025;40
202511;48;C9340;ML;1050;S;55;07/10/2025;0;17/09/2025;41
202511;48;C9341;ML;1050;S;58;04/10/2025;0;17/09/2025;40
202511;48;C9345;ML;1050;S;44;18/10/2025;0;25/09/2025;42
202511;48;C9346;ML;1050;S;23;08/11/2025;0;15/10/2025;45
202511;48;C9347;ML;1050;S;48;14/10/2025;0;23/09/2025;42
202511;48;C9348;ML;1050;S;35;27/10/2025;0;10/10/2025;44
202511;48;C9349;ML;1050;S;41;21/10/2025;0;24/09/2025;43
202511;48;C9350;ML;1050;S;38;24/10/2025;0;01/10/2025;43
202511;48;C9351;ML;1050;S;33;29/10/2025;0;12/10/2025;44
202511;48;C9352;ML;1050;S;34;28/10/2025;0;12/10/2025;44
202511;48;C9353;ML;1050;S;51;11/10/2025;0;10/09/2025;41
202511;48;C9355;ML;1050;S;43;19/10/2025;0;24/09/2025;43
202511;48;C9356;ML;1050;S;64;28/09/2025;0;27/09/2025;40
202511;48;C9357;ML;1050;S;37;25/10/2025;0;01/10/2025;43
202511;48;C9358;ML;1050;S;48;14/10/2025;0;23/09/2025;42
202511;48;C9361;ML;1050;S;71;21/09/2025;0;13/09/2025;39
202511;48;C9362;ML;1050;S;35;27/10/2025;0;03/10/2025;44
202511;48;C9363;ML;1050;S;43;19/10/2025;0;24/09/2025;43
202511;48;C9364;ML;1050;S;47;15/10/2025;0;25/09/2025;42
202511;48;C9365;ML;1050;S;64;28/09/2025;0;27/09/2025;40
202511;48;C9367;ML;1050;S;43;19/10/2025;0;24/09/2025;43
202511;48;C9368;ML;1050;S;38;24/10/2025;0;01/10/2025;43
202511;48;C9370;ML;1050;S;64;28/09/2025;0;27/09/2025;40
202511;48;C9371;ML;1050;S;32;30/10/2025;0;12/10/2025;44
202511;48;C9372;ML;1050;S;37;25/10/2025;0;01/10/2025;43
202511;48;C9373;ML;1050;S;35;27/10/2025;0;03/10/2025;44
202511;48;C9374;ML;1050;S;46;16/10/2025;0;25/09/2025;42
202511;48;C9375;ML;1050;S;35;27/10/2025;0;03/10/2025;44
202511;48;C9377;ML;1050;S;46;16/10/2025;0;25/09/2025;42
202511;48;C9378;ML;1050;S;44;18/10/2025;0;25/09/2025;42
202511;48;C9379;ML;1050;S;38;24/10/2025;0;01/10/2025;43
202511;48;C9381;ML;1050;S;33;29/10/2025;0;12/10/2025;44
202511;48;C9382;ML;1050;S;46;16/10/2025;0;25/09/2025;42
202511;48;C9383;ML;1050;S;35;27/10/2025;0;03/10/2025;44
202511;48;C9384;ML;1050;S;21;10/11/2025;0;28/10/2025;46
202511;48;C9385;ML;1050;S;52;10/10/2025;0;10/09/2025;41
202511;48;C9387;ML;1050;S;42;20/10/2025;0;24/09/2025;43
202511;48;C9388;ML;1050;S;46;16/10/2025;0;25/09/2025;42
202511;48;C9389;ML;1050;S;35;27/10/2025;0;10/10/2025;44
202511;48;C9391;ML;1050;S;44;18/10/2025;0;25/09/2025;42
202511;48;C9392;ML;1050;S;37;25/10/2025;0;01/10/2025;43
202511;48;C9393;ML;1050;S;35;27/10/2025;0;03/10/2025;44
202511;48;C9394;ML;1050;S;51;11/10/2025;0;10/09/2025;41
202511;48;C9395;ML;1050;S;47;15/10/2025;0;25/09/2025;42
202511;48;C9396;ML;1050;S;44;18/10/2025;0;25/09/2025;42
202511;48;C9398;ML;1050;S;52;10/10/2025;0;10/09/2025;41
202511;48;C9399;ML;1050;S;43;19/10/2025;0;24/09/2025;43
202511;48;C9401;ML;1050;S;35;27/10/2025;0;10/10/2025;44
202511;48;C9403;ML;1050;S;43;19/10/2025;0;24/09/2025;43
202511;48;C9404;ML;1050;S;38;24/10/2025;0;01/10/2025;43
202511;48;C9405;ML;1050;S;21;10/11/2025;0;28/10/2025;46
202511;48;C9406;ML;1050;S;26;05/11/2025;0;15/10/2025;45
202511;48;C9410;ML;1050;S;12;19/11/2025;0;10/11/2025;47
202511;48;C9412;ML;1050;S;35;27/10/2025;0;03/10/2025;44
202511;48;C9413;ML;1050;S;27;04/11/2025;0;20/10/2025;45
202511;48;C9414;ML;1050;S;35;27/10/2025;0;10/10/2025;44
202511;48;C9415;ML;1050;S;28;03/11/2025;0;20/10/2025;45
202511;48;C9416;ML;1050;S;26;05/11/2025;0;15/10/2025;45
202511;48;C9417;ML;1050;S;6;25/11/2025;0;08/10/2025;48
202511;48;C9418;ML;1050;S;19;12/11/2025;0;31/10/2025;46
202511;48;C9419;ML;1050;S;35;27/10/2025;0;03/10/2025;44
202511;48;C9420;ML;1050;S;46;16/10/2025;0;25/09/2025;42
202511;48;C9421;ML;1050;S;8;23/11/2025;0;10/11/2025;48
202511;48;C9422;ML;1050;S;23;08/11/2025;0;15/10/2025;45
202511;48;C9423;ML;1050;S;28;03/11/2025;0;20/10/2025;45
202511;48;C9425;ML;1050;S;30;01/11/2025;0;12/10/2025;44
202511;48;C9426;ML;1050;S;28;03/11/2025;0;20/10/2025;45
202511;48;C9429;ML;1050;S;8;23/11/2025;0;10/11/2025;48
202511;48;C9430;ML;1050;S;6;25/11/2025;0;05/11/2025;48
202511;48;C9432;ML;1050;S;17;14/11/2025;0;03/11/2025;46
202511;48;C9434;ML;1050;S;20;11/11/2025;0;28/10/2025;46
202511;48;C9437;ML;1050;S;26;05/11/2025;0;15/10/2025;45
202511;48;C9439;ML;1050;S;30;01/11/2025;0;12/10/2025;44
202511;48;C9440;ML;1050;S;20;11/11/2025;0;28/10/2025;46
202511;48;C9442;ML;1050;S;14;17/11/2025;0;04/11/2025;47
202511;48;C9445;ML;1050;S;8;23/11/2025;0;10/11/2025;48
202511;48;C9446;ML;1050;S;23;08/11/2025;0;15/10/2025;45
202511;48;C9447;ML;1050;S;6;25/11/2025;0;27/10/2025;48
202511;48;C9449;ML;1050;S;23;08/11/2025;0;15/10/2025;45
202511;48;C9450;ML;1050;S;17;14/11/2025;0;03/11/2025;46
202511;48;C9451;ML;1050;S;15;16/11/2025;0;04/11/2025;47
202511;48;C9452;ML;1050;S;15;16/11/2025;0;04/11/2025;47
202511;48;C9454;ML;1050;S;14;17/11/2025;0;04/11/2025;47
202511;48;C9456;ML;1050;S;13;18/11/2025;0;10/11/2025;47
202511;48;C9457;ML;1050;S;18;13/11/2025;0;03/11/2025;46
202511;48;C9460;ML;1050;S;7;24/11/2025;0;10/11/2025;48
202511;48;C9461;ML;1050;S;15;16/11/2025;0;04/11/2025;47
202511;48;C9462;ML;1050;S;17;14/11/2025;0;03/11/2025;46
202511;48;C9463;ML;1050;S;14;17/11/2025;0;04/11/2025;47
202511;48;C9464;ML;1050;S;17;14/11/2025;0;03/11/2025;46
202511;48;C9465;ML;1050;S;20;11/11/2025;0;28/10/2025;46
202511;48;C9466;ML;1050;S;8;23/11/2025;0;10/11/2025;48
202511;48;C9468;ML;1050;S;23;08/11/2025;0;15/10/2025;45
202511;48;C9469;ML;1050;S;19;12/11/2025;0;03/11/2025;46
202511;48;C9470;ML;1050;S;15;16/11/2025;0;04/11/2025;47
202511;48;C9471;ML;1050;S;5;26/11/2025;0;28/10/2025;48
202511;48;C9472;ML;1050;S;15;16/11/2025;0;04/11/2025;47
202511;48;C9473;ML;1050;S;15;16/11/2025;0;04/11/2025;47
202511;48;C9474;ML;1050;S;17;14/11/2025;0;03/11/2025;46
202511;48;C9475;ML;1050;S;19;12/11/2025;0;31/10/2025;46
202511;48;C9476;ML;1050;S;6;25/11/2025;0;02/11/2025;48
202511;48;C9478;ML;1050;S;19;12/11/2025;0;31/10/2025;46
202511;48;C9482;ML;1050;S;15;16/11/2025;0;04/11/2025;47
202511;48;C9483;ML;1050;S;19;12/11/2025;0;03/11/2025;46
202511;48;C9484;ML;1050;S;23;08/11/2025;0;15/10/2025;45
202511;48;C9486;ML;1050;S;15;16/11/2025;0;04/11/2025;47
202511;48;C9488;ML;1050;S;13;18/11/2025;0;10/11/2025;47
202511;48;C9489;ML;1050;S;17;14/11/2025;0;03/11/2025;46
202511;48;C9490;ML;1050;S;23;08/11/2025;0;15/10/2025;45
202511;48;C9491;ML;1050;S;15;16/11/2025;0;04/11/2025;47
202511;48;C9492;ML;1050;S;23;08/11/2025;0;15/10/2025;45
202511;48;C9496;ML;1050;S;6;25/11/2025;0;02/11/2025;48
202511;48;C9498;ML;1050;S;15;16/11/2025;0;04/11/2025;47
202511;48;C9499;ML;1050;S;15;16/11/2025;0;04/11/2025;47
202511;48;C9506;ML;1050;S;15;16/11/2025;0;04/11/2025;47
202511;48;C9510;ML;1050;S;8;23/11/2025;0;10/11/2025;48
202511;48;C9512;ML;1050;S;3;28/11/2025;0;05/11/2025;48
202511;48;C9513;ML;1050;S;6;25/11/2025;0;05/11/2025;48
202511;48;C9514;ML;1050;S;15;16/11/2025;0;04/11/2025;47
202511;48;C9517;ML;1050;S;15;16/11/2025;0;04/11/2025;47
202511;48;C9531;ML;1050;S;8;23/11/2025;0;10/11/2025;48
202511;48;C9539;ML;1050;S;7;24/11/2025;0;10/11/2025;48
202511;48;M1112;ML;1020;W;14;17/11/2025;8;22/08/2022;27
202511;48;M1170;ML;1020;S;77;15/09/2025;6;17/04/2023;38
202511;48;M1181;LDC;1020;L;14;17/11/2025;7;16/02/2023;30
202511;48;M1204;ML;1020;S;48;14/10/2025;6;09/05/2023;42
202511;48;M1209;LDC;1020;S;28;03/11/2025;6;09/05/2023;45
202511;48;M1214;ML;1020;W;4;27/11/2025;6;24/05/2023;28
202511;48;M1222;ML;1020;L;18;13/11/2025;6;09/06/2023;30
202511;48;M1231;ML;1020;S;82;10/09/2025;5;26/07/2023;37
202511;48;M1232;ML;1020;S;107;16/08/2025;5;01/07/2023;33
202511;48;M1233;ML;1020;S;115;08/08/2025;5;01/07/2023;32
202511;48;M1234;LDC;1020;L;17;14/11/2025;6;01/07/2023;30
202511;48;M1235;ML;1020;L;19;12/11/2025;6;09/06/2023;30
202511;48;M1237;ML;1020;L;3;28/11/2025;6;01/07/2023;32
202511;48;M1238;ML;1020;S;100;23/08/2025;5;01/07/2023;34
202511;48;M1241;ML;1020;S;107;16/08/2025;5;15/08/2023;33
202511;48;M1242;ML;1020;S;77;15/09/2025;5;15/08/2023;38
202511;48;M1244;ML;1020;S;64;28/09/2025;5;15/08/2023;40
202511;48;M1246;ML;1020;S;77;15/09/2025;5;15/08/2023;38
202511;48;M1255;ML;1020;W;25;06/11/2025;5;02/10/2023;26
202511;48;M1256;ML;1020;S;39;23/10/2025;5;02/10/2023;43
202511;48;M1259;ML;1020;S;70;22/09/2025;5;02/10/2023;39
202511;48;M1260;ML;1020;S;55;07/10/2025;5;13/09/2023;41
202511;48;M1261;ML;1020;S;39;23/10/2025;5;02/10/2023;43
202511;48;M1264;ML;1020;S;70;22/09/2025;5;13/09/2023;39
202511;48;M1274;ML;1020;S;115;08/08/2025;3;23/04/2024;32
202511;48;M1276;ML;1020;S;8;23/11/2025;4;23/04/2024;48
202511;48;M1278;ML;1020;S;70;22/09/2025;5;02/10/2023;39
202511;48;M1287;LDC;1020;L;18;13/11/2025;5;25/10/2023;30
202511;48;M1289;ML;1020;L;25;06/11/2025;5;25/10/2023;29
202511;48;M1290;ML;1020;W;14;17/11/2025;5;25/10/2023;27
202511;48;M1293;ML;1020;S;69;23/09/2025;4;19/01/2024;39
202511;48;M1294;ML;1020;L;21;10/11/2025;4;01/02/2024;29
202511;48;M1295;ML;1020;S;108;15/08/2025;4;02/01/2024;33
202511;48;M1296;ML;1020;S;13;18/11/2025;4;20/03/2024;47
202511;48;M1298;ML;1020;L;3;28/11/2025;4;23/04/2024;32
202511;48;M1300;ML;1020;S;24;07/11/2025;4;06/12/2023;45
202511;48;M1301;ML;1020;L;12;19/11/2025;5;06/12/2023;31
202511;48;M1303;ML;1020;S;94;29/08/2025;4;06/12/2023;35
202511;48;M1306;ML;1020;S;87;05/09/2025;4;19/01/2024;36
202511;48;M1307;ML;1020;S;70;22/09/2025;4;19/01/2024;39
202511;48;M1308;ML;1020;S;80;12/09/2025;4;01/02/2024;37
202511;48;M1310;ML;1020;S;83;09/09/2025;3;05/05/2024;37
202511;48;M1311;ML;1020;S;83;09/09/2025;4;19/01/2024;37
202511;48;M1312;ML;1020;S;69;23/09/2025;4;01/02/2024;39
202511;48;M1316;ML;1020;L;22;09/11/2025;4;01/02/2024;29
202511;48;M1319;ML;1020;S;13;18/11/2025;4;06/03/2024;47
202511;48;M1320;ML;1020;S;7;24/11/2025;4;06/03/2024;48
202511;48;M1321;ML;1020;S;40;22/10/2025;4;21/02/2024;43
202511;48;M1324;ML;1020;S;45;17/10/2025;4;01/02/2024;42
202511;48;M1326;ML;1020;S;23;08/11/2025;4;06/03/2024;45
202511;48;M1328;LDC;1020;S;45;17/10/2025;4;21/02/2024;42
202511;48;M1329;ML;1020;S;70;22/09/2025;4;01/02/2024;39
202511;48;M1342;ML;1020;S;3;28/11/2025;4;20/03/2024;48
202511;48;M1343;ML;1020;L;18;13/11/2025;4;01/04/2024;30
202511;48;M1347;ML;1020;L;17;14/11/2025;4;01/04/2024;30
202511;48;M1352;ML;1020;L;18;13/11/2025;4;01/04/2024;30
202511;48;M1353;ML;1020;L;7;24/11/2025;4;23/04/2024;31
202511;48;M1360;ML;1020;L;18;13/11/2025;4;23/04/2024;30
202511;48;M1365;ML;1020;S;91;01/09/2025;3;05/05/2024;36
202511;48;M1366;ML;1020;L;4;27/11/2025;4;05/05/2024;32
202511;48;M1367;ML;1020;S;84;08/09/2025;3;05/05/2024;37
202511;48;M1376;ML;1020;S;97;26/08/2025;3;27/05/2024;35
202511;48;M1379;ML;1020;S;83;09/09/2025;3;25/06/2024;37
202511;48;M1381;ML;1020;S;52;10/10/2025;3;12/06/2024;41
202511;48;M1383;ML;1020;W;18;13/11/2025;3;09/08/2024;26
202511;48;M1385;ML;1020;S;51;11/10/2025;3;27/05/2024;41
202511;48;M1386;ML;1020;S;77;15/09/2025;3;25/06/2024;38
202511;48;M1388;ML;1020;S;49;13/10/2025;3;21/07/2024;42
202511;48;M1390;ML;1020;S;28;03/11/2025;3;21/07/2024;45
202511;48;M1391;ML;1020;S;56;06/10/2025;3;21/07/2024;41
202511;48;M1393;ML;1020;S;68;24/09/2025;3;05/07/2024;39
202511;48;M1394;ML;1020;S;80;12/09/2025;3;05/07/2024;37
202511;48;M1395;ML;1020;S;77;15/09/2025;3;05/07/2024;38
202511;48;M1397;ML;1020;S;64;28/09/2025;3;21/07/2024;40
202511;48;M1398;ML;1020;S;28;03/11/2025;3;21/07/2024;45
202511;48;M1399;ML;1020;S;35;27/10/2025;3;21/07/2024;44
202511;48;M1400;ML;1020;S;35;27/10/2025;3;09/08/2024;44
202511;48;M1401;ML;1020;S;45;17/10/2025;3;21/07/2024;42
202511;48;M1402;ML;1020;S;32;30/10/2025;3;21/07/2024;44
202511;48;M1404;ML;1020;S;69;23/09/2025;3;05/07/2024;39
202511;48;M1405;ML;1020;S;37;25/10/2025;3;21/07/2024;43
202511;48;M1406;LDC;1020;S;31;31/10/2025;3;09/08/2024;44
202511;48;M1408;ML;1020;S;56;06/10/2025;3;21/07/2024;41
202511;48;M1413;ML;1020;S;69;23/09/2025;3;05/07/2024;39
202511;48;M1414;ML;1020;S;8;23/11/2025;1;02/04/2025;48
202511;48;M1417;ML;1020;S;16;15/11/2025;3;26/08/2024;46
202511;48;M1424;ML;1020;L;12;19/11/2025;3;26/08/2024;31
202511;48;M1432;ML;1020;L;24;07/11/2025;3;26/08/2024;29
202511;48;M1433;ML;1020;L;11;20/11/2025;3;01/10/2024;31
202511;48;M1435;ML;1020;S;77;15/09/2025;2;30/10/2024;38
202511;48;M1436;ML;1020;L;3;28/11/2025;3;01/10/2024;32
202511;48;M1444;ML;1020;W;25;06/11/2025;2;03/12/2024;26
202511;48;M1445;ML;1020;S;69;23/09/2025;2;30/10/2024;39
202511;48;M1450;ML;1020;S;45;17/10/2025;2;03/12/2024;42
202511;48;M1452;ML;1020;S;58;04/10/2025;2;20/11/2024;40
202511;48;M1455;ML;1020;L;7;24/11/2025;2;02/01/2025;31
202511;48;M1456;ML;1020;S;69;23/09/2025;2;03/12/2024;39
202511;48;M1461;ML;1020;L;12;19/11/2025;2;29/01/2025;31
202511;48;M1462;ML;1020;S;14;17/11/2025;2;02/01/2025;47
202511;48;M1463;ML;1020;S;24;07/11/2025;2;02/01/2025;45
202511;48;M1464;ML;1020;S;42;20/10/2025;2;03/12/2024;43
202511;48;M1466;LDC;1020;S;34;28/10/2025;2;02/01/2025;44
202511;48;M1467;ML;1020;L;17;14/11/2025;2;19/02/2025;30
202511;48;M1468;LDC;1020;S;28;03/11/2025;2;02/01/2025;45
202511;48;M1469;ML;1020;L;12;19/11/2025;2;02/01/2025;31
202511;48;M1471;LDC;1020;S;42;20/10/2025;2;03/12/2024;43
202511;48;M1473;ML;1020;S;39;23/10/2025;2;02/01/2025;43
202511;48;M1478;ML;1020;L;12;19/11/2025;2;29/01/2025;31
202511;48;M1479;ML;1020;L;17;14/11/2025;2;18/02/2025;30
202511;48;M1480;ML;1020;L;12;19/11/2025;2;29/01/2025;31
202511;48;M1485;ML;1020;L;18;13/11/2025;2;29/01/2025;30
202511;48;M1489;ML;1020;S;117;06/08/2025;1;18/02/2025;32
202511;48;M1491;ML;1020;S;114;09/08/2025;1;18/02/2025;32
202511;48;M1494;ML;1020;S;107;16/08/2025;1;03/03/2025;33
202511;48;M1495;ML;1020;L;18;13/11/2025;2;19/02/2025;30
202511;48;M1497;ML;1020;S;108;15/08/2025;1;18/02/2025;33
202511;48;M1498;ML;1020;S;83;09/09/2025;1;19/02/2025;37
202511;48;M1502;ML;1020;S;44;18/10/2025;1;02/05/2025;42
202511;48;M1503;ML;1020;S;76;16/09/2025;1;02/04/2025;38
202511;48;M1505;ML;1020;S;67;25/09/2025;1;02/04/2025;39
202511;48;M1508;ML;1020;S;84;08/09/2025;1;02/04/2025;37
202511;48;M1509;ML;1020;S;86;06/09/2025;1;02/04/2025;36
202511;48;M1510;ML;1020;S;64;28/09/2025;1;12/04/2025;40
202511;48;M1512;ML;1020;W;25;06/11/2025;1;04/06/2025;26
202511;48;M1513;ML;1020;S;19;12/11/2025;1;02/05/2025;46
202511;48;M1515;ML;1020;S;44;18/10/2025;1;12/04/2025;42
202511;48;M1519;ML;1020;S;45;17/10/2025;1;02/05/2025;42
202511;48;M1521;ML;1020;S;64;28/09/2025;1;12/04/2025;40
202511;48;M1523;ML;1020;S;44;18/10/2025;1;02/05/2025;42
202511;48;M1526;ML;1020;S;39;23/10/2025;1;20/05/2025;43
202511;48;M1527;ML;1020;S;37;25/10/2025;1;12/04/2025;43
202511;48;M1528;ML;1020;L;31;31/10/2025;1;14/05/2025;28
202511;48;M1533;ML;1020;S;19;12/11/2025;1;20/05/2025;46
202511;48;M1534;ML;1020;S;14;17/11/2025;1;04/06/2025;47
202511;48;M1535;ML;1020;S;39;23/10/2025;1;02/05/2025;43
202511;48;M1536;ML;1020;W;28;03/11/2025;1;04/06/2025;25
202511;48;M1539;ML;1020;S;19;12/11/2025;1;20/05/2025;46
202511;48;M1544;ML;1020;S;27;04/11/2025;1;04/06/2025;45
202511;48;M1545;ML;1020;S;14;17/11/2025;1;16/06/2025;47
202511;48;M1549;ML;1020;L;23;08/11/2025;1;02/07/2025;30
202511;48;M1550;ML;1020;L;8;23/11/2025;1;26/06/2025;31
202511;48;M1553;ML;1020;W;7;24/11/2025;1;30/06/2025;28
202511;48;M1554;ML;1020;L;22;09/11/2025;1;02/07/2025;30
202511;48;M1555;ML;1020;S;51;11/10/2025;0;10/09/2025;41
202511;48;M1556;ML;1020;S;91;01/09/2025;0;22/08/2025;36
202511;48;M1557;ML;1020;W;7;24/11/2025;1;26/06/2025;28
202511;48;M1558;ML;1020;W;7;24/11/2025;1;28/06/2025;28
202511;48;M1559;ML;1020;S;14;17/11/2025;1;26/06/2025;47
202511;48;M1560;ML;1020;L;19;12/11/2025;1;02/07/2025;30
202511;48;M1564;ML;1020;S;81;11/09/2025;0;03/09/2025;37
202511;48;M1565;ML;1020;S;104;19/08/2025;0;19/07/2025;34
202511;48;M1566;ML;1020;L;12;19/11/2025;1;18/07/2025;31
202511;48;M1567;ML;1020;S;91;01/09/2025;0;22/08/2025;36
202511;48;M1569;ML;1020;S;106;17/08/2025;0;19/07/2025;34
202511;48;M1571;ML;1020;L;12;19/11/2025;1;18/07/2025;31
202511;48;M1572;ML;1020;L;18;13/11/2025;1;02/07/2025;30
202511;48;M1575;ML;1020;S;100;23/08/2025;0;04/08/2025;34
202511;48;M1578;ML;1020;S;96;27/08/2025;0;20/08/2025;35
202511;48;M1579;ML;1020;S;94;29/08/2025;0;18/08/2025;35
202511;48;M1585;ML;1020;S;75;17/09/2025;0;10/09/2025;38
202511;48;M1586;ML;1020;S;93;30/08/2025;0;16/08/2025;35
202511;48;M1587;ML;1020;S;63;29/09/2025;0;11/09/2025;40
202511;48;M1590;ML;1020;S;19;12/11/2025;0;22/10/2025;46
202511;48;M1592;ML;1020;S;64;28/09/2025;0;07/09/2025;40
202511;48;M1593;ML;1020;S;49;13/10/2025;0;23/09/2025;42
202511;48;M1594;ML;1020;S;40;22/10/2025;0;01/10/2025;43
202511;48;M1596;ML;1020;S;68;24/09/2025;0;10/09/2025;39
202511;48;M1601;ML;1020;S;45;17/10/2025;0;25/09/2025;42
202511;48;M1602;ML;1020;S;13;18/11/2025;0;30/10/2025;47
202511;48;M1604;ML;1020;S;34;28/10/2025;0;12/10/2025;44
202511;48;M1608;ML;1020;S;26;05/11/2025;0;15/10/2025;45
202511;48;M1609;ML;1020;S;35;27/10/2025;0;03/10/2025;44
202511;48;M1610;ML;1020;S;39;23/10/2025;0;01/10/2025;43
202511;48;M1611;ML;1020;S;12;19/11/2025;0;30/10/2025;47
202511;48;M1614;ML;1020;S;21;10/11/2025;0;28/10/2025;46
202511;48;M1615;ML;1020;S;24;07/11/2025;0;15/10/2025;45
202511;48;M1616;ML;1020;S;14;17/11/2025;0;31/10/2025;47
202511;48;M1617;ML;1020;S;18;13/11/2025;0;22/10/2025;46
202511;48;M1618;ML;1020;S;28;03/11/2025;0;20/10/2025;45
202511;48;M1619;ML;1020;S;23;08/11/2025;0;15/10/2025;45
202511;48;M1625;ML;1020;S;3;28/11/2025;0;05/11/2025;48
202511;48;M876;ML;1020;L;25;06/11/2025;11;26/02/2021;29
